name,group
YDR417C,0
YDR418W,0
YDR419W,0
YDR421W,0
YDR423C,0
YDR424C,0
YDR425W,0
YDR428C,0
YDR430C,0
YDR432W,0
YDR433W,0
YDR435C,0
YDR436W,0
YDR438W,0
YDR440W,0
YDR441C,0
YDR443C,0
YDR444W,0
YDR447C,0
YDR448W,0
YDR449C,0
YDR450W,0
YDR451C,0
YDR453C,0
YDR456W,0
YDR457W,0
YDR461W,0
YDR464W,0
YDR465C,0
YDR466W,0
YDR469W,0
YDR470C,0
YDR471W,0
YDR473C,0
YDR476C,0
YDR477W,0
YDR478W,0
YDR479C,0
YDR485C,0
YDR487C,0
YDR488C,0
YDR489W,0
YDR490C,0
YDR491C,0
YDR492W,0
YDR493W,0
YDR494W,0
YDR495C,0
YDR499W,0
YDR500C,0
YDR501W,0
YDR503C,0
YDR504C,0
YDR505C,0
YDR506C,0
YDR507C,0
YDR511W,0
YDR512C,0
YDR513W,0
YDR514C,0
YDR516C,0
YDR517W,0
YDR518W,0
YDR519W,0
YDR521W,0
YDR523C,0
YDR524C,0
YDR525W,0
YDR526C,0
YDR527W,0
YDR528W,0
YDR529C,0
YDR530C,0
YDR531W,0
YDR532C,0
YDR537C,0
YDR538W,0
YDR539W,0
YDR540C,0
YDR541C,0
YDR542W,0
YDR543C,0
YDR544C,0
YDR545W,0
YEL003W,0
YEL004W,0
YEL005C,0
YEL006W,0
YEL007W,0
YEL011W,0
YEL015W,0
YEL016C,0
YEL017W,0
YEL018W,0
YEL021W,0
YEL023C,0
YEL024W,0
YEL025C,0
YEL026W,0
YEL032W,0
YEL034W,0
YEL037C,0
YEL039C,0
YEL042W,0
YEL043W,0
YEL046C,0
YEL047C,0
YEL048C,0
YEL051W,0
YEL052W,0
YEL053C,0
YEL055C,0
YEL056W,0
YEL057C,0
YEL061C,0
YEL062W,0
YEL064C,0
YEL065W,0
YEL070W,0
YEL072W,0
YEL073C,0
YEL074W,0
YEL076C,0
YEL077C,0
YER001W,0
YER003C,0
YER005W,0
YER007W,0
YER009W,0
YER011W,0
YER012W,0
YER014W,0
YER016W,0
YER017C,0
YER018C,0
YER019W,0
YER020W,0
YER022W,0
YER028C,0
YER032W,0
YER033C,0
YER034W,0
YER042W,0
YER047C,0
YER053C,0
YER054C,0
YER056C,0
YER058W,0
YER060W,0
YER062C,0
YER064C,0
YER065C,0
YER067W,0
YER068W,0
YER069W,0
YER070W,0
YER071C,0
YER074W,0
YER075C,0
YER079W,0
YER081W,0
YER082C,0
YER083C,0
YER084W,0
YER093C,0
YER095W,0
YER096W,0
YER099C,0
YER102W,0
YER103W,0
YER104W,0
YER105C,0
YER107C,0
YER111C,0
YER113C,0
YER114C,0
YER117W,0
YER118C,0
YER119C,0
YER121W,0
YER123W,0
YER124C,0
YER128W,0
YER129W,0
YER131W,0
YER132C,0
YER137C,0
YER138C,0
YER139C,0
YER140W,0
YER141W,0
YER142C,0
YER143W,0
YER147C,0
YER148W,0
YER150W,0
YER152C,0
YER155C,0
YER160C,0
YER166W,0
YER168C,0
YER170W,0
YER171W,0
YER172C,0
YER174C,0
YER175C,0
YER179W,0
YER187W,0
YER188W,0
YER189W,0
YER190W,0
YFL001W,0
YFL005W,0
YFL006W,0
YFL007W,0
YFL008W,0
YFL014W,0
YFL016C,0
YFL018C,0
YFL022C,0
YFL030W,0
YFL032W,0
YFL036W,0
YFL039C,0
YFL043C,0
YFL044C,0
YFL048C,0
YFL054C,0
YFL056C,0
YFL057C,0
YFL058W,0
YFL059W,0
YFL060C,0
YFL064C,0
YFL065C,0
YFL067W,0
YFR003C,0
YFR008W,0
YFR015C,0
YFR017C,0
YFR019W,0
YFR020W,0
YFR023W,0
YFR024C,0
YFR026C,0
YFR027W,0
YFR030W,0
YFR032C,0
YFR035C,0
YFR041C,0
YFR053C,0
YFR055W,0
YFR056C,0
YGL006W,0
YGL010W,0
YGL013C,0
YGL016W,0
YGL021W,0
YGL025C,0
YGL028C,0
YGL032C,0
YGL037C,0
YGL039W,0
YGL053W,0
YGL055W,0
YGL060W,0
YGL061C,0
YGL062W,0
YGL063W,0
YGL075C,0
YGL081W,0
YGL085W,0
YGL088W,0
YGL089C,0
YGL090W,0
YGL093W,0
YGL096W,0
YGL099W,0
YGL101W,0
YGL102C,0
YGL104C,0
YGL106W,0
YGL112C,0
YGL116W,0
YGL117W,0
YGL121C,0
YGL125W,0
YGL126W,0
YGL127C,0
YGL128C,0
YGL129C,0
YGL130W,0
YGL131C,0
YGL141W,0
YGL144C,0
YGL151W,0
YGL155W,0
YGL156W,0
YGL160W,0
YGL166W,0
YGL170C,0
YGL179C,0
YGL181W,0
YGL184C,0
YGL187C,0
YGL188C,0
YGL196W,0
YGL197W,0
YGL201C,0
YGL204C,0
YGL208W,0
YGL209W,0
YGL211W,0
YGL214W,0
YGL218W,0
YGL219C,0
YGL227W,0
YGL229C,0
YGL230C,0
YGL232W,0
YGL234W,0
YGL236C,0
YGL246C,0
YGL248W,0
YGL249W,0
YGL250W,0
YGL255W,0
YGL262W,0
YGR002C,0
YGR008C,0
