name,group
YLL047W,304
YLL052C,190
YLL053C,660
YLL054C,259
YLL057C,639
YLL058W,644
YLL059C,40
YLL061W,713
YLL062C,713
YLL066C,645
YLL067C,672
YLR001C,693
YLR002C,702
YLR005W,109
YLR007W,714
YLR010C,715
YLR012C,716
YLR014C,231
YLR023C,210
YLR024C,213
YLR025W,640
YLR029C,656
YLR030W,128
YLR031W,644
YLR032W,717
YLR035C,640
YLR039C,640
YLR041W,694
YLR045C,91
YLR048W,484
YLR049C,690
YLR051C,718
YLR052W,473
YLR053C,472
YLR054C,3
YLR055C,608
YLR058C,326
YLR060W,719
YLR062C,672
YLR063W,675
YLR065C,136
YLR068W,709
YLR070C,121
YLR072W,121
YLR075W,672
YLR076C,634
YLR079W,301
YLR080W,610
YLR081W,720
YLR086W,19
YLR087C,103
YLR088W,677
YLR089C,618
YLR092W,40
YLR095C,637
YLR096W,721
YLR098C,153
YLR099C,582
YLR101C,145
YLR103C,44
YLR107W,644
YLR108C,701
YLR109W,221
YLR110C,624
YLR111W,722
YLR114C,686
YLR119W,346
YLR121C,723
YLR123C,323
YLR126C,128
YLR127C,632
YLR128W,647
YLR131C,724
YLR133W,427
YLR134W,725
YLR136C,726
YLR137W,472
YLR138W,6
YLR140W,683
YLR141W,577
YLR142W,410
YLR145W,620
YLR146C,193
YLR149C,127
YLR150W,659
YLR151C,128
YLR152C,727
YLR158C,728
YLR159W,729
YLR161W,729
YLR166C,730
YLR167W,555
YLR168C,410
YLR169W,678
YLR170C,678
YLR171W,454
YLR175W,672
YLR176C,37
YLR177W,731
YLR178C,732
YLR183C,266
YLR184W,733
YLR185W,672
YLR186W,585
YLR187W,734
YLR190W,126
YLR191W,109
YLR192C,735
YLR194C,316
YLR197W,620
YLR198C,459
YLR200W,736
YLR205C,507
YLR207W,51
YLR209C,278
YLR211C,664
YLR212C,148
YLR215C,477
YLR216C,3
YLR217W,24
YLR218C,688
YLR219W,576
YLR220W,730
YLR222C,193
YLR223C,36
YLR227C,315
YLR228C,146
YLR229C,278
YLR231C,515
YLR232W,58
YLR233C,325
YLR234W,737
YLR236C,737
YLR243W,738
YLR248W,739
YLR249W,740
YLR250W,741
YLR251W,711
YLR252W,291
YLR253W,694
YLR254C,187
YLR256W,658
YLR258W,11
YLR260W,731
YLR261C,467
YLR262C,641
YLR265C,693
YLR266C,261
YLR267W,598
YLR270W,427
YLR273C,172
YLR274W,172
YLR275W,742
YLR277C,195
YLR279W,633
YLR281C,626
YLR282C,516
YLR283W,109
YLR286C,482
YLR287C,686
YLR291C,616
YLR293C,501
YLR294C,316
YLR297W,548
YLR298C,195
YLR300W,175
YLR304C,189
YLR305C,604
YLR306W,632
YLR312C,547
YLR313C,743
YLR317W,604
YLR318W,628
YLR319C,654
YLR320W,207
YLR324W,536
YLR325C,707
YLR326W,430
YLR327C,744
YLR331C,376
YLR333C,676
YLR334C,54
YLR338W,710
YLR339C,745
YLR340W,740
YLR343W,305
YLR344W,663
YLR345W,746
YLR346C,610
YLR352W,311
YLR353W,724
YLR355C,624
YLR358C,312
YLR364W,742
YLR367W,96
YLR369W,608
YLR374C,503
YLR376C,743
YLR380W,747
YLR381W,723
YLR382C,748
YLR383W,253
YLR384C,749
YLR386W,307
YLR388W,740
YLR392C,582
YLR395C,302
YLR400W,742
YLR401C,193
YLR406C,624
YLR408C,18
YLR411W,178
YLR413W,750
YLR414C,673
YLR415C,751
YLR420W,290
YLR425W,417
YLR426W,752
YLR428C,613
YLR430W,753
YLR432W,754
YLR434C,272
YLR437C,254
YLR438W,94
YLR439W,752
YLR441C,672
YLR444C,589
YLR445W,258
YLR448W,656
YLR450W,755
YLR451W,756
YLR452C,757
YLR453C,315
YLR454W,691
YLR455W,348
YLR457C,748
YLR462W,103
YLR465C,190
YLR467W,645
YML008C,484
YML009C,741
YML010W,103
YML012W,676
YML013C-A,758
YML019W,730
YML021C,307
YML024W,676
YML026C,659
YML027W,263
YML030W,682
YML031W,414
YML032C,223
YML033W,165
YML034W,165
YML035C,575
YML037C,722
YML038C,265
YML039W,650
YML040W,646
YML042W,664
YML045W,650
YML046W,315
YML052W,351
YML053C,362
YML054C,664
YML055W,759
YML056C,760
YML058C-A,619
YML059C,761
YML060W,4
YML061C,325
YML063W,707
YML064C,556
YML065W,641
YML066C,184
YML068W,762
YML073C,656
YML074C,624
YML077W,756
YML078W,763
YML080W,110
YML081W,477
YML082W,753
YML083C,683
YML090W,145
YML091C,730
YML093W,677
YML094W,693
YML095C,207
YML096W,109
YML100W,507
YML101C,745
YML102C-A,764
YML102W,764
YML103C,753
YML104C,19
YML105C,110
YML109W,637
YML114C,765
YML115C,353
YML117W,264
YML119W,16
YML120C,338
YML122C,221
YML128C,291
YML130C,300
YML131W,591
YML133C,645
YMR001C,165
YMR003W,254
YMR006C,343
YMR007W,499
YMR008C,187
YMR009W,528
YMR011W,457
YMR017W,36
YMR018W,184
YMR021C,766
YMR022W,135
YMR023C,153
YMR024W,767
YMR025W,294
YMR030W,728
YMR031C,712
YMR032W,16
YMR033W,350
YMR034C,300
YMR035W,470
YMR036C,290
YMR040W,610
YMR042W,110
YMR044W,741
YMR045C,650
YMR046C,153
YMR048W,81
YMR049C,738
YMR050C,650
YMR053C,184
YMR055C,369
YMR056C,467
YMR058W,454
YMR059W,575
YMR062C,235
YMR066W,754
YMR069W,249
YMR070W,106
YMR072W,433
YMR073C,170
YMR074C,768
YMR075C-A,589
YMR076C,253
YMR078C,44
YMR079W,443
YMR080C,101
YMR081C,528
YMR086C-A,202
YMR086W,433
YMR090W,741
YMR091C,769
YMR092C,603
YMR093W,110
YMR095C,757
YMR096W,549
YMR097C,758
YMR098C,767
YMR103C,703
YMR104C,241
YMR105C,664
YMR106C,770
YMR108W,700
YMR109W,433
YMR110C,311
YMR111C,628
YMR112C,575
YMR116C,484
YMR117C,497
YMR119W,344
YMR121C,676
YMR122C,320
YMR123W,290
YMR128W,124
YMR129W,721
YMR130W,213
YMR131C,101
YMR132C,400
YMR133W,621
YMR134W,302
YMR136W,665
YMR139W,730
YMR141C,771
YMR143W,624
YMR144W,78
YMR145C,189
YMR146C,191
YMR147W,754
YMR152W,682
YMR153C-A,741
YMR154C,205
YMR156C,153
YMR158W,772
YMR160W,461
YMR161W,721
YMR162C,598
YMR163C,376
YMR166C,346
YMR167W,767
YMR169C,446
YMR170C,178
YMR171C,109
YMR172C-A,772
YMR172W,773
YMR173W,304
YMR174C,300
YMR176W,612
YMR177W,307
YMR178W,575
YMR179W,81
YMR181C,658
YMR183C,254
YMR184W,752
YMR185W,759
YMR186W,470
YMR188C,682
YMR189W,235
YMR190C,90
YMR191W,560
YMR193C-A,227
YMR194W,624
YMR195W,145
YMR196W,127
YMR198W,203
YMR199W,377
YMR200W,604
YMR201C,427
YMR202W,656
YMR207C,772
YMR208W,763
YMR209C,772
YMR211W,736
YMR212C,243
YMR213W,766
YMR215W,254
YMR217W,501
YMR222C,755
YMR223W,243
YMR225C,693
YMR226C,316
YMR228W,772
YMR230W,645
YMR231W,87
YMR232W,396
YMR233W,202
YMR234W,341
YMR235C,774
YMR236W,775
YMR242C,661
YMR244C-A,65
YMR246W,380
YMR250W,127
YMR251W,300
YMR253C,311
YMR254C,712
YMR255W,775
YMR262W,521
YMR263W,776
YMR265C,244
YMR268C,777
YMR269W,778
YMR270C,319
YMR271C,526
YMR273C,13
YMR274C,779
YMR278W,252
YMR279C,259
YMR281W,210
YMR284W,15
YMR286W,780
YMR290C,781
YMR290W-A,782
YMR291W,351
YMR294W,783
YMR295C,784
YMR299C,785
YMR303C,786
YMR305C,208
YMR306C-A,90
YMR306W,355
YMR308C,124
YMR312W,567
YMR316C-A,787
YMR316W,539
YMR317W,72
YMR320W,305
YMR325W,180
YNL004W,788
YNL007C,789
YNL009W,344
YNL011C,790
YNL012W,791
YNL013C,792
YNL014W,322
YNL015W,482
YNL016W,191
YNL019C,90
YNL021W,289
YNL029C,598
YNL030W,793
YNL031C,793
YNL033W,90
YNL034W,794
YNL035C,399
YNL037C,182
YNL038W,441
YNL041C,783
YNL042W,777
YNL043C,784
YNL046W,301
YNL047C,795
YNL049C,244
YNL051W,530
YNL053W,106
YNL056W,775
YNL057W,796
YNL058C,796
YNL063W,521
YNL065W,304
YNL067W,797
YNL071W,798
YNL072W,456
YNL073W,633
YNL078W,682
YNL079C,799
YNL082W,81
YNL083W,633
YNL084C,775
YNL087W,220
YNL088W,159
YNL092W,770
YNL094W,177
YNL096C,799
YNL097C,800
YNL101W,782
YNL102W,136
YNL106C,288
YNL110C,450
YNL111C,242
YNL112W,629
YNL113W,267
YNL114C,671
YNL115C,801
YNL124W,250
YNL126W,197
YNL132W,759
YNL133C,802
YNL134C,512
YNL136W,775
YNL140C,216
YNL142W,235
YNL144C,803
YNL146W,364
YNL147W,8
YNL148C,804
YNL149C,116
YNL150W,805
YNL152W,806
YNL154C,807
YNL156C,594
YNL160W,187
YNL162W,808
YNL163C,718
YNL164C,809
YNL170W,670
YNL171C,215
YNL172W,216
YNL173C,132
YNL175C,810
YNL176C,223
YNL179C,677
YNL184C,811
YNL186W,784
YNL191W,204
YNL192W,805
YNL193W,210
YNL194C,437
YNL195C,305
YNL196C,470
YNL197C,141
YNL198C,188
YNL199C,800
YNL200C,282
YNL201C,95
YNL203C,812
YNL209W,501
YNL210W,470
YNL211C,606
YNL215W,340
YNL217W,813
YNL218W,786
YNL219C,143
YNL220W,751
YNL223W,158
YNL227C,753
YNL230C,51
YNL231C,814
YNL233W,286
YNL234W,244
YNL237W,502
YNL241C,264
YNL242W,591
YNL243W,807
YNL251C,124
YNL252C,815
YNL255C,799
YNL258C,816
YNL263C,286
YNL266W,817
YNL269W,379
YNL270C,54
YNL273W,44
YNL274C,311
YNL276C,330
YNL277W,467
YNL278W,818
YNL279W,408
YNL281W,819
YNL285W,89
YNL289W,263
YNL290W,820
YNL294C,783
YNL299W,69
YNL300W,253
YNL301C,501
YNL302C,821
YNL303W,44
YNL304W,822
YNL305C,251
YNL306W,823
YNL309W,81
YNL310C,286
YNL312W,266
YNL313C,4
YNL314W,824
YNL325C,786
YNL327W,301
YNL328C,780
YNL329C,802
YNL333W,36
YNL335W,537
YNL336W,804
YNL339C,798
YNR001C,21
YNR002C,563
YNR003C,357
YNR004W,95
YNR006W,825
YNR009W,91
YNR013C,826
YNR014W,155
YNR018W,498
YNR019W,189
YNR022C,780
YNR032W,806
YNR034W,1
YNR036C,815
YNR038W,103
YNR039C,315
YNR042W,229
YNR044W,36
YNR046W,827
YNR049C,776
YNR051C,828
YNR053C,637
YNR058W,776
YNR060W,470
YNR062C,824
YNR063W,94
YNR065C,795
YNR067C,173
YNR068C,621
YNR071C,206
YNR073C,458
YNR077C,274
YOL002C,380
YOL007C,266
YOL009C,811
YOL010W,773
YOL011W,4
YOL012C,91
YOL013C,447
YOL014W,609
YOL016C,829
YOL017W,219
YOL021C,134
YOL022C,400
YOL023W,182
YOL026C,780
YOL027C,609
YOL028C,400
YOL031C,88
YOL032W,746
YOL036W,340
YOL038W,815
YOL039W,798
YOL040C,798
YOL041C,64
YOL042W,830
YOL044W,403
YOL046C,710
YOL047C,683
YOL048C,21
YOL049W,823
YOL050C,388
YOL052C-A,610
YOL054W,81
YOL055C,88
YOL058W,831
YOL059W,189
YOL060C,539
YOL063C,640
YOL064C,308
YOL065C,15
YOL069W,832
YOL070C,796
YOL071W,425
YOL073C,127
YOL077C,355
YOL079W,195
YOL080C,193
YOL081W,781
YOL082W,335
YOL083W,732
YOL090W,148
YOL091W,138
YOL093W,440
YOL096C,21
YOL100W,825
YOL101C,380
YOL104C,65
YOL105C,103
YOL106W,417
YOL107W,30
YOL108C,783
YOL113W,351
YOL114C,254
YOL117W,770
YOL118C,102
YOL119C,833
YOL123W,136
YOL124C,124
YOL126C,170
YOL127W,808
YOL130W,195
YOL134C,579
YOL138C,498
YOL139C,471
YOL140W,228
YOL141W,13
YOL143C,815
YOL144W,69
YOL145C,388
YOL146W,681
YOL147C,834
YOL150C,189
YOL151W,233
YOL152W,346
YOL153C,30
YOL154W,135
YOL155C,314
YOL156W,300
YOL158C,571
YOL159C,791
YOL160W,835
YOL161C,151
YOL162W,835
YOL163W,447
YOL164W,776
YOL165C,813
YOR001W,4
YOR003W,30
YOR005C,88
YOR006C,400
YOR012W,399
YOR025W,836
YOR026W,822
YOR027W,789
YOR032C,682
YOR036W,289
YOR040W,789
YOR041C,257
YOR042W,837
YOR049C,289
YOR050C,838
YOR053W,791
YOR054C,340
YOR056C,472
YOR058C,609
YOR061W,358
YOR065W,688
YOR066W,172
YOR071C,681
YOR072W,839
YOR073W,254
YOR074C,266
YOR075W,834
YOR077W,505
YOR078W,450
YOR084W,159
YOR087W,0
YOR089C,840
YOR091W,777
YOR094W,568
YOR098C,201
YOR102W,784
YOR103C,805
YOR104W,836
YOR107W,838
YOR109W,773
YOR114W,737
YOR120W,359
YOR121C,359
YOR123C,788
YOR127W,105
YOR132W,841
YOR134W,502
YOR135C,233
YOR136W,282
YOR140W,837
YOR142W,100
YOR144C,286
YOR145C,759
YOR152C,684
YOR153W,678
YOR156C,839
YOR160W,195
YOR163W,284
YOR167C,842
YOR172W,376
YOR173W,481
YOR175C,107
YOR177C,29
YOR178C,244
YOR180C,508
YOR181W,843
YOR185C,789
YOR188W,171
YOR189W,837
YOR190W,151
YOR191W,403
YOR195W,314
YOR199W,574
YOR201C,783
YOR203W,235
YOR205C,826
YOR206W,781
YOR218C,817
YOR219C,779
YOR220W,627
YOR224C,844
YOR229W,548
YOR234C,707
YOR236W,780
YOR237W,465
YOR242C,845
YOR247W,175
YOR248W,175
YOR252W,784
YOR254C,846
YOR264W,173
YOR265W,595
YOR267C,847
YOR269W,74
YOR272W,272
YOR273C,712
YOR279C,848
YOR282W,838
YOR283W,817
YOR284W,287
YOR289W,789
YOR290C,800
YOR292C,257
YOR293W,478
YOR297C,816
YOR300W,184
YOR302W,718
YOR304W,595
YOR306C,849
YOR309C,624
YOR312C,471
YOR313C,850
YOR314W,850
YOR315W,165
YOR317W,233
YOR318C,248
YOR321W,841
YOR327C,253
YOR330C,204
YOR333C,364
YOR338W,140
YOR339C,89
YOR341W,784
YOR342C,3
YOR345C,579
YOR347C,570
YOR352W,157
YOR356W,269
YOR357C,182
YOR358W,178
YOR362C,815
YOR364W,579
YOR365C,562
YOR368W,809
YOR369C,797
YOR371C,782
YOR373W,159
YOR374W,33
YOR377W,465
YOR378W,54
YOR379C,845
YOR383C,370
YOR384W,441
YOR385W,114
YOR386W,259
YOR387C,699
YOR389W,718
YOR394W,851
YPL002C,244
YPL003W,268
YPL004C,688
YPL005W,712
YPL006W,852
YPL007C,391
YPL008W,848
YPL009C,340
YPL013C,844
YPL014W,496
YPL016W,107
YPL020C,788
YPL026C,530
YPL029W,852
YPL031C,688
YPL035C,751
YPL037C,501
YPL041C,248
YPL042C,644
YPL044C,103
YPL047W,776
YPL052W,853
YPL054W,522
YPL056C,854
YPL057C,230
YPL058C,166
YPL061W,189
YPL067C,855
YPL068C,244
YPL074W,856
YPL076W,790
YPL077C,340
YPL081W,459
YPL085W,201
YPL086C,353
YPL087W,425
YPL090C,797
YPL092W,782
YPL094C,857
YPL098C,595
YPL100W,856
YPL101W,249
YPL103C,311
YPL113C,468
YPL114W,257
YPL115C,834
YPL116W,258
YPL123C,623
YPL124W,159
YPL126W,353
YPL127C,63
YPL129W,848
YPL132W,294
YPL133C,856
YPL134C,596
YPL140C,376
YPL141C,154
YPL142C,797
YPL143W,478
YPL145C,853
YPL146C,858
YPL148C,140
YPL150W,803
YPL152W,521
YPL153C,136
YPL155C,154
YPL158C,682
YPL159C,751
YPL162C,147
YPL163C,266
YPL164C,644
YPL165C,517
YPL166W,825
YPL172C,859
YPL173W,859
YPL174C,99
YPL180W,843
YPL183C,375
YPL186C,336
YPL187W,661
YPL188W,508
YPL191C,259
YPL192C,155
YPL194W,3
YPL198W,501
YPL199C,827
YPL203W,572
YPL204W,776
YPL205C,103
YPL208W,668
YPL209C,637
YPL211W,858
YPL212C,827
YPL222W,12
YPL223C,849
YPL224C,562
YPL226W,450
YPL228W,100
YPL229W,776
YPL230W,731
YPL231W,240
YPL232W,286
YPL236C,356
YPL240C,789
YPL241C,266
YPL242C,215
YPL247C,12
YPL248C,140
YPL249C,1
YPL250C,831
YPL255W,822
YPL256C,266
YPL257W,681
YPL258C,520
YPL263C,468
YPL264C,276
YPL265W,233
YPL267W,43
YPL268W,201
YPL269W,418
YPL272C,52
YPL274W,441
YPL282C,244
YPL283C,860
YPR001W,435
YPR002W,34
YPR003C,530
YPR005C,40
YPR006C,857
YPR007C,140
YPR011C,572
YPR014C,546
YPR015C,305
YPR017C,421
YPR018W,861
YPR019W,47
YPR020W,862
YPR026W,359
YPR027C,562
YPR028W,708
YPR040W,59
YPR043W,478
YPR044C,797
YPR045C,862
YPR046W,581
YPR047W,572
YPR049C,311
YPR051W,134
YPR052C,116
YPR053C,807
YPR055W,180
YPR056W,751
YPR061C,562
YPR063C,848
YPR064W,93
YPR065W,410
YPR066W,782
YPR068C,791
YPR069C,805
YPR070W,838
YPR071W,245
YPR073C,244
YPR075C,784
YPR077C,140
YPR078C,59
YPR079W,245
YPR081C,164
YPR083W,779
YPR084W,803
YPR088C,776
YPR090W,803
YPR094W,857
YPR095C,265
YPR097W,283
YPR102C,478
YPR104C,781
YPR106W,314
YPR107C,403
YPR112C,759
YPR113W,815
YPR115W,834
YPR119W,215
YPR120C,717
YPR121W,857
YPR122W,803
YPR123C,863
YPR124W,359
YPR125W,754
YPR128C,782
YPR129W,59
YPR130C,805
YPR131C,244
YPR134W,11
YPR135W,391
YPR136C,295
YPR137W,200
YPR141C,46
YPR142C,671
YPR148C,775
YPR149W,189
YPR150W,479
YPR151C,178
YPR156C,546
YPR157W,126
YPR158W,829
YPR160W,132
YPR163C,61
YPR167C,418
YPR168W,402
YPR170C,159
YPR173C,815
YPR174C,286
YPR175W,717
YPR176C,681
YPR182W,792
YPR184W,211
YPR185W,841
YPR194C,28
YPR197C,5
YPR200C,315
YPR202W,525
YPR203W,846
YPR204W,860
